Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
France,NET-FR004A,AIRPARIF,FR04156,BOBIGNY,SPO-FR04156_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.206,ug/m3,94.1,1,Background,Urban,2.4525,48.9025,51,Paris (greater city)                                                            ,FR001C1                                           ,9845879,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04156_6001.parquet,hour
Austria,NET.02,Amt der Kärntner Landesregierung,AT2KA71,Klagenfurt Sterneckstraße,SPO.02.KA71.64585.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.494,ug/m3,99.89,1,Background,Urban,14.2991,46.6266,445,Klagenfurt                                                                      ,AT006C1                                           ,96640,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.02.KA71.64585.6001.1.parquet,hour
Austria,NET.02,Amt der Kärntner Landesregierung,AT2KA21,Klagenfurt Völkermarkter Straße,SPO.02.KA21.64523.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.49,ug/m3,97.71,1,Traffic,Urban,14.3181,46.6256,445,Klagenfurt                                                                      ,AT006C1                                           ,96640,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.02.KA21.64523.6001.1.parquet,hour
Austria,NET.04,Amt der Oberösterreichischen Landesregierung,AT4S431,Linz Römerberg B139,SPO.04.S431.64526.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.045,ug/m3,99.67,1,Traffic,Urban,14.2822,48.303,262,Linz                                                                            ,AT003C1                                           ,193814,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.04.S431.64526.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT9BELG,Belgradplatz,SPO.09.BELG.67350.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.817,ug/m3,99.94,1,Background,Urban,16.3614,48.1744,218,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.BELG.67350.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT9KEND,Kendlerstraße,SPO.09.KEND.64567.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.069,ug/m3,99.95,1,Background,Urban,16.3098,48.205,236,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.KEND.64567.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT9GAUD,Gaudenzdorf,SPO.09.GAUD.67352.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.163,ug/m3,99.93,1,Background,Urban,16.3393,48.1871,179,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.GAUD.67352.6001.1.parquet,hour
Austria,NET.04,Amt der Oberösterreichischen Landesregierung,AT4S416,Linz Neue Welt,SPO.04.S416.64344.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.167,ug/m3,99.5,1,Industrial,Suburban,14.3148,48.2733,265,Linz                                                                            ,AT003C1                                           ,193814,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.04.S416.64344.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT900KE,Kaiser-Ebersdorf,SPO.09.KE.66730.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.717,ug/m3,99.19,1,Background,Suburban,16.4761,48.1567,158,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.KE.66730.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT9LIES,Liesing - Carlberger-Gasse Gewerbegebiet,SPO.09.LIES.67354.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.399,ug/m3,99.78,1,Background,Suburban,16.3001,48.1412,211,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.LIES.67354.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT90LAA,Laaer Berg,SPO.09.LAA.67353.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.367,ug/m3,85.23,1,Background,Suburban,16.3929,48.161,251,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.LAA.67353.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT90LOB,Lobau,SPO.09.LOB.64566.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.93,ug/m3,99.89,1,Background,Suburban,16.5256,48.1621,155,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.LOB.64566.6001.1.parquet,hour
Austria,NET.09,Gemeinde Wien - MA22 Umweltschutz,AT9SCHA,Schafberg,SPO.09.SCHA.66729.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.654,ug/m3,96.89,1,Background,Suburban,16.3016,48.2354,319,Wien                                                                            ,AT001C1                                           ,1766746,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.09.SCHA.66729.6001.1.parquet,hour
France,NET-FR004A,AIRPARIF,FR04181,RAMBOUILLET,SPO-FR04181_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.319,ug/m3,94.21,1,Background,Suburban,1.8305,48.6337,164,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04181_6001.parquet,hour
France,NET-FR004A,AIRPARIF,FR04328,Zone Rurale SE,SPO-FR04328_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,6.884,ug/m3,98.57,1,Background,Rural,2.6453,48.3547,127,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04328_6001.parquet,hour
France,NET-FR035A,AIR PAYS DE LA LOIRE,FR23124,LA TARDIERE,SPO-FR23124_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.623,ug/m3,95.83,1,Background,Rural,-0.7437,46.6567,100,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR23124_6001.parquet,hour
France,NET-FR058A,ATMO NOUVELLE-AQUITAINE,FR09019,Niort Ferry,SPO-FR09019_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.855,ug/m3,95.67,1,Background,Urban,-0.4589,46.3296,48,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR09019_6001.parquet,hour
France,NET-FR058A,ATMO NOUVELLE-AQUITAINE,FR31007,BASSENS,SPO-FR31007_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.26,ug/m3,94.39,1,Background,Urban,-0.5158,44.9003,36,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR31007_6001.parquet,hour
France,NET-FR058A,ATMO NOUVELLE-AQUITAINE,FR09103,Square Pablo Casals,SPO-FR09103_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.151,ug/m3,95.27,1,Background,Urban,0.1672,45.6474,83,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR09103_6001.parquet,hour
France,NET-FR058A,ATMO NOUVELLE-AQUITAINE,FR31036,DAX,SPO-FR31036_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.709,ug/m3,95.84,1,Background,Urban,-1.0386,43.7046,14,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR31036_6001.parquet,hour
France,NET-FR068A,ATMO OCCITANIE,FR08020,Lunel Viel,SPO-FR08020_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,8.377,ug/m3,94.49,1,Industrial,Suburban,4.0884,43.6758,15,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR08020_6001.parquet,hour
Austria,NET.03,Amt der Niederösterreichischen Landesregierung,AT32701,"Schwechat Sportplatz, Mühlgasse",SPO.03.2701.64380.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.777,ug/m3,99.7,1,Background,Suburban,16.4759,48.1456,155,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.03.2701.64380.6001.1.parquet,hour
Austria,NET.04,Amt der Oberösterreichischen Landesregierung,AT4S156,"Braunau Zentrum, Kolpingplatz",SPO.04.S156.65711.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.484,ug/m3,99.04,1,Background,Suburban,13.0392,48.2575,350,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.04.S156.65711.6001.1.parquet,hour
Austria,NET.02,Amt der Kärntner Landesregierung,AT2WO15,Wolfsberg Hauptschule,SPO.02.WO15.64586.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.834,ug/m3,99.92,1,Background,Suburban,14.8435,46.835,460,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.02.WO15.64586.6001.1.parquet,hour
Austria,NET.04,Amt der Oberösterreichischen Landesregierung,AT4S108,Grünbach bei Freistadt,SPO.04.S108.64343.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,7.249,ug/m3,81.38,1,Background,Rural,14.5747,48.5311,918,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.04.S108.64343.6001.1.parquet,hour
Austria,NET.03,Amt der Niederösterreichischen Landesregierung,AT30104,"St. Valentin A1, Buchenstraße",SPO.03.0104.65867.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.569,ug/m3,98.2,1,Background,Rural,14.5195,48.1923,265,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.03.0104.65867.6001.1.parquet,hour
Austria,NET.03,Amt der Niederösterreichischen Landesregierung,AT32301,St. Pölten Eybnerstraße,SPO.03.2301.65506.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,12.653,ug/m3,99.97,1,Background,Suburban,15.6325,48.2116,270,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.03.2301.65506.6001.1.parquet,hour
Austria,NET.03,Amt der Niederösterreichischen Landesregierung,AT31902,Zwentendorf im Tullnerfeld,SPO.03.1902.65868.6001.1,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.533,ug/m3,99.87,1,Background,Rural,15.9071,48.3451,200,,,,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/AT/SPO.03.1902.65868.6001.1.parquet,hour
France,NET-FR035A,AIR PAYS DE LA LOIRE,FR23120,BEAUX ARTS,SPO-FR23120_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.47,ug/m3,98.88,1,Background,Urban,-0.5561,47.4685,30,Angers                                                                          ,FR036C2                                           ,180297,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR23120_6001.parquet,hour
France,NET-FR004A,AIRPARIF,FR04329,Bld peripherique Est,SPO-FR04329_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.514,ug/m3,98.12,1,Traffic,Urban,2.4128,48.8386,49,Paris (greater city)                                                            ,FR001C1                                           ,9845879,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04329_6001.parquet,hour
France,NET-FR058A,ATMO NOUVELLE-AQUITAINE,FR09003,place de VERDUN,SPO-FR09003_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.083,ug/m3,99.02,1,Background,Urban,-1.1537,46.1626,10,La Rochelle                                                                     ,FR053C1                                           ,82783,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR09003_6001.parquet,hour
France,NET-FR035A,AIR PAYS DE LA LOIRE,FR23140,VICTOR HUGO,SPO-FR23140_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,10.415,ug/m3,82.26,1,Traffic,Urban,-1.5529,47.2044,20,Nantes                                                                          ,FR008C1                                           ,450218,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR23140_6001.parquet,hour
France,NET-FR035A,AIR PAYS DE LA LOIRE,FR23188,CIM BOUTEILLERIE,SPO-FR23188_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.796,ug/m3,96.06,1,Background,Urban,-1.5375,47.2225,20,Nantes                                                                          ,FR008C1                                           ,450218,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR23188_6001.parquet,hour
France,NET-FR058A,ATMO NOUVELLE-AQUITAINE,FR09203,La Pallice3 LR,SPO-FR09203_6001,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,9.079,ug/m3,98.96,1,Industrial,Urban,-1.2112,46.1616,10,La Rochelle                                                                     ,FR053C1                                           ,82783,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR09203_6001.parquet,hour
Greece,NET-GR016A,monitoring network of Athens,GR0003A,ARISTOTELOUS,SPO-GR0003A_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,19.312,ug/m3,92.59,1,Traffic,Urban,23.7276,37.9881,95,Athina                                                                          ,EL001C1                                           ,664046,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GR/SPO-GR0003A_06001_100.parquet,hour
Greece,NET-GR010A,monitoring network of Patra,GR0048A,PATRA-2,SPO-GR0048A_06001_101,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.574,ug/m3,93.23,1,Traffic,Urban,21.7345,38.2465,19,Pátra                                                                           ,EL003C1                                           ,170896,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/GR/SPO-GR0048A_06001_101.parquet,hour
Italy,NET.IT116A,MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,IT1486A,CE51 ISTITUTO MANZONI,SPO.IT1486A_6001_BETA_2016-03-09_22:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.508,ug/m3,86.35,1,Background,Urban,14.3447,41.0844,68,Caserta                                                                         ,IT021C1                                           ,73984,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT1486A_6001_BETA_2016-03-09_22_00_00.parquet,hour
Italy,NET.IT282A,RETE REGIONALE QUALIT? ARIA AMBIENTE,IT2289A,LABORATORIO MOBILE,SPO.IT2289A_6001_BETA_2018-01-01_00:00:00,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,13.599,ug/m3,91.27,1,Industrial,Urban,13.4923,43.6059,5,Ancona                                                                          ,IT017C1                                           ,99077,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/IT/SPO.IT2289A_6001_BETA_2018-01-01_00_00_00.parquet,hour
Lithuania,NET-LT001A,"""National Air Monitoring Network""",LT00033,"""Klaipeda - Silutes""",SPO-LT00033_06001_100,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,15.638,ug/m3,89.28,1,Traffic,Urban,21.1795,55.69,12,Klaipeda                                                                        ,LT501C1                                           ,149116,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/LT/SPO-LT00033_06001_100.parquet,hour
Netherlands,NET-NL010A,Landelijk Meetnet Luchtkwaliteit,NL00448,Rotterdam-Bentinckplein,SPO-NL00448_06001_102,PM2.5,Particulate matter < 2.5 µm (aerosol),P1Y,Annual mean / 1 calendar year,2019,11.097,ug/m3,97.31,1,Traffic,Urban,4.4613,51.9271,2,Greater Rotterdam                                                               ,NL003C2                                           ,1232747,E1a/validated data AQ e-Reporting,02/11/2024 21:46,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/NL/SPO-NL00448_06001_102.parquet,hour
